price,propertyType,size,rooms,bathrooms,municipality,latitude,longitude,status,priceByArea,hasParkingSpace,isParkingSpaceIncludedInPrice,typology,subtitle,floor,exterior,hasLift
275000.0,flat,114.0,3,2,leganés,40.3351364,-3.7381073,good,2412.0,0,0,flat,el carrascal,mediano,1,1
149900.0,flat,80.0,3,1,parla,40.2416413,-3.7609204,good,1874.0,0,0,flat,pintores-ferial,intermedio,1,0
245000.0,chalet,105.0,4,2,getafe,40.3255379,-3.6535099,good,2333.0,0,0,chalet,perales del rio,alto,1,0
537195.0,chalet,111.0,3,2,fuente el saz de jarama,40.6322783,-3.5148704,good,4840.0,1,1,chalet,fuente el saz de jarama,alto,1,0
225000.0,countryhouse,180.0,1,1,los molinos,40.7237505,-4.0968698,good,1250.0,0,0,countryhouse,los molinos,bajo,1,0
190000.0,flat,66.0,2,1,valdemoro,40.2030548,-3.6879311,good,2879.0,0,0,flat,hospital,bajo,1,0
130000.0,flat,45.0,1,1,madrid,40.3527055,-3.6897117,good,2889.0,0,0,flat,los rosales,bajo,0,0
165000.0,flat,55.0,2,1,madrid,40.3513289,-3.6882258,good,3000.0,0,0,flat,los rosales,bajo,0,0
160000.0,flat,50.0,2,1,madrid,40.3517186,-3.6902414,good,3200.0,0,0,flat,los rosales,bajo,0,0
99900.0,chalet,70.0,3,1,el molar,40.7346454,-3.5851521,good,1427.0,0,0,chalet,el molar,alto,1,0
195000.0,duplex,85.0,3,3,el molar,40.7345744,-3.5839206,good,2294.0,1,1,flat,el molar,intermedio,1,0
82500.0,flat,64.0,1,1,san lorenzo de el escorial,40.591632,-4.1491857,good,1289.0,0,0,flat,centro - casco histórico,bajo,1,0
99900.0,chalet,92.0,3,2,san martín de valdeiglesias,40.3623146,-4.4018629,good,1086.0,0,0,chalet,san martín de valdeiglesias,alto,1,0
274000.0,flat,129.0,3,2,fuenlabrada,40.2813934,-3.7920145,newdevelopment,2124.0,1,1,flat,centro,intermedio,1,1
140000.0,studio,105.0,0,1,collado villalba,40.6283734,-4.018887,good,1333.0,1,1,flat,carlos ruiz,intermedio,1,0
345000.0,flat,99.0,3,2,madrid,40.38826,-3.56898,newdevelopment,3485.0,1,1,flat,los ahijones,intermedio,1,1
350000.0,flat,112.0,3,2,alcobendas,40.5446546,-3.6419376,renew,3125.0,1,1,flat,alcobendas centro,intermedio,1,1
90000.0,flat,45.0,1,1,madrid,40.3974608,-3.6623431,good,2000.0,0,0,flat,numancia,flat,0,0
369300.0,flat,55.0,1,1,las rozas de madrid,40.5183875,-3.8965925,newdevelopment,6715.0,1,1,flat,parque empresarial,intermedio,1,1
217000.0,flat,111.0,3,2,madrid,40.3920168,-3.6593004,renew,1955.0,0,0,flat,numancia,intermedio,1,1
368245.0,chalet,111.0,3,2,fuente el saz de jarama,40.631483,-3.5183615,good,3318.0,1,1,chalet,fuente el saz de jarama,alto,1,0
75000.0,flat,53.0,2,1,parla,40.2383478,-3.7757099,renew,1415.0,0,0,flat,parque inlasa,bajo,1,1
535000.0,flat,117.0,3,2,madrid,40.4339384,-3.6719691,good,4573.0,0,0,flat,guindalera,intermedio,1,1
240000.0,duplex,124.0,4,2,madrid,40.3705921,-3.6956945,good,1935.0,0,0,flat,12 de octubre-orcasur,intermedio,1,0
254900.0,chalet,148.0,3,1,cubas de la sagra,40.1921651,-3.8386221,good,1722.0,1,1,chalet,cubas de la sagra,alto,1,0
580000.0,chalet,232.0,4,3,colmenar viejo,40.6734665,-3.7811081,good,2500.0,1,1,chalet,fuente santa,alto,1,0
535000.0,flat,132.0,3,2,boadilla del monte,40.4021563,-3.8987831,good,4053.0,1,1,flat,sector b,intermedio,1,1
139500.0,countryhouse,144.0,4,1,rascafría,40.9003121,-3.8748232,renew,969.0,0,0,countryhouse,rascafría,muy alto,1,0
398000.0,flat,66.0,2,1,madrid,40.4402745,-3.6973309,good,6030.0,0,0,flat,nuevos ministerios-ríos rosas,intermedio,1,1
240000.0,flat,90.0,3,1,san sebastián de los reyes,40.5554208,-3.6269039,good,2667.0,0,0,flat,praderón,intermedio,1,0
365000.0,chalet,258.0,3,2,eurovillas,40.3588149,-3.2614779,good,1415.0,1,1,chalet,eurovillas,alto,1,0
470000.0,flat,109.0,2,2,madrid,40.3866279,-3.6926995,good,4312.0,1,1,flat,legazpi,intermedio,1,1
359363.0,flat,131.0,3,2,san sebastián de los reyes,40.5629539,-3.6180861,newdevelopment,2743.0,1,1,flat,dehesa vieja-puente cultural,intermedio,1,1
343904.0,flat,125.0,3,2,san sebastián de los reyes,40.5629539,-3.6180861,newdevelopment,2751.0,1,1,flat,dehesa vieja-puente cultural,intermedio,1,1
319052.0,flat,113.0,2,2,san sebastián de los reyes,40.5629539,-3.6180861,newdevelopment,2823.0,1,1,flat,dehesa vieja-puente cultural,bajo,1,1
346459.0,flat,125.0,3,2,san sebastián de los reyes,40.5629539,-3.6180861,newdevelopment,2772.0,1,1,flat,dehesa vieja-puente cultural,bajo,1,1
283604.0,flat,99.0,2,2,san sebastián de los reyes,40.5629539,-3.6180861,newdevelopment,2865.0,1,1,flat,dehesa vieja-puente cultural,intermedio,1,1
344288.0,flat,125.0,3,2,san sebastián de los reyes,40.5629539,-3.6180861,newdevelopment,2754.0,1,1,flat,dehesa vieja-puente cultural,intermedio,1,1
190000.0,flat,85.0,3,2,valdemorillo,40.4972828,-4.0637991,good,2235.0,0,0,flat,valdemorillo pueblo,bajo,1,1
271969.0,flat,74.0,2,2,madrid,40.3709413,-3.6197533,newdevelopment,3675.0,1,1,flat,casco histórico de vallecas,intermedio,1,1
535630.0,penthouse,87.0,3,2,leganés,40.3436586,-3.7788723,newdevelopment,6157.0,1,1,flat,solagua,mediano,1,1
159000.0,flat,76.0,3,1,alcalá de henares,40.4837537,-3.3476514,good,2092.0,0,0,flat,val,mediano,1,1
155000.0,chalet,108.0,3,2,gargantilla del lozoya,40.9811606,-3.6916462,good,1435.0,0,0,chalet,gargantilla del lozoya,alto,1,0
600000.0,flat,116.0,3,2,madrid,40.4472096,-3.7115382,good,5172.0,0,0,flat,vallehermoso,bajo,1,1
382000.0,penthouse,119.0,3,2,madrid,40.3478751,-3.7039511,good,3210.0,1,1,flat,villaverde alto,mediano,1,1
129900.0,flat,67.0,3,1,alcalá de henares,40.4764303,-3.3775237,good,1939.0,0,0,flat,reyes católicos,bajo,1,1
389280.0,flat,78.0,1,1,madrid,40.4305025,-3.6521499,newdevelopment,4991.0,1,1,flat,ventas,bajo,1,1
412260.0,flat,85.0,2,2,madrid,40.4305025,-3.6521499,newdevelopment,4850.0,1,1,flat,ventas,bajo,1,1
349000.0,flat,66.0,1,1,madrid,40.4305025,-3.6521499,newdevelopment,5288.0,1,1,flat,ventas,bajo,1,1
398688.0,flat,85.0,2,2,madrid,40.4305025,-3.6521499,newdevelopment,4690.0,1,1,flat,ventas,intermedio,1,1
340000.0,chalet,136.0,3,3,cerceda,40.6988723,-3.9315891,newdevelopment,2500.0,0,0,chalet,cerceda,alto,1,0
395000.0,chalet,183.0,4,2,cerceda,40.6988723,-3.9315891,newdevelopment,2158.0,0,0,chalet,cerceda,alto,1,0
390000.0,flat,115.0,3,2,madrid,40.4615648,-3.7065945,good,3391.0,0,0,flat,berruguete,intermedio,1,0
470000.0,chalet,237.0,3,3,san lorenzo de el escorial,40.60276,-4.1332451,newdevelopment,1983.0,1,1,chalet,zaburdón - monte escorial,alto,1,0
445000.0,chalet,247.0,3,3,san lorenzo de el escorial,40.60276,-4.1332451,newdevelopment,1802.0,1,1,chalet,zaburdón - monte escorial,alto,1,0
475000.0,chalet,237.0,3,3,san lorenzo de el escorial,40.60276,-4.1332451,newdevelopment,2004.0,1,1,chalet,zaburdón - monte escorial,alto,1,0
445000.0,chalet,237.0,3,3,san lorenzo de el escorial,40.60276,-4.1332451,newdevelopment,1878.0,1,1,chalet,zaburdón - monte escorial,alto,1,0
445000.0,chalet,237.0,3,3,san lorenzo de el escorial,40.60276,-4.1332451,newdevelopment,1878.0,1,1,chalet,zaburdón - monte escorial,alto,1,0
445000.0,chalet,285.0,3,3,san lorenzo de el escorial,40.60276,-4.1332451,newdevelopment,1561.0,1,1,chalet,zaburdón - monte escorial,alto,1,0
157000.0,flat,105.0,3,1,madrid,40.3700918,-3.7599211,good,1495.0,0,0,flat,buena vista,intermedio,1,0
369000.0,chalet,257.0,4,3,eurovillas,40.3609528,-3.2672353,good,1436.0,1,1,chalet,eurovillas,alto,1,0
177500.0,countryhouse,100.0,3,1,talamanca de jarama,40.7265929,-3.5120006,renew,1775.0,0,0,countryhouse,talamanca de jarama,muy alto,1,0
252000.0,flat,50.0,1,1,madrid,40.4270735,-3.7062407,renew,5040.0,0,0,flat,malasaña-universidad,bajo,1,0
249900.0,chalet,212.0,4,3,aldea del fresno,40.3141198,-4.1951486,good,1179.0,1,1,chalet,aldea del fresno,alto,1,0
469000.0,flat,102.0,4,2,madrid,40.4373985,-3.7133269,good,4598.0,0,0,flat,gaztambide,bajo,1,1
204700.0,chalet,168.0,4,3,aranjuez,40.0620609,-3.5969402,good,1218.0,0,0,chalet,la montaña-el cortijo,alto,1,0
550000.0,chalet,250.0,4,3,becerril de la sierra,40.70699,-4.0053497,good,2200.0,1,1,chalet,becerril de la sierra,alto,1,0
125000.0,duplex,103.0,2,2,robledo de chavela,40.5217276,-4.2486901,good,1214.0,0,0,flat,robledo de chavela,intermedio,1,0
125000.0,flat,50.0,2,1,madrid,40.3818077,-3.7272026,good,2500.0,0,0,flat,abrantes,intermedio,1,0
115000.0,flat,50.0,2,1,san lorenzo de el escorial,40.5914405,-4.1492962,good,2300.0,0,0,flat,centro - casco histórico,bajo,1,0
448000.0,flat,100.0,1,2,madrid,40.4243605,-3.70403,good,4480.0,0,0,flat,malasaña-universidad,bajo,1,0
149000.0,duplex,78.0,2,1,guadalix de la sierra,40.7844542,-3.7009297,good,1910.0,0,0,flat,guadalix de la sierra,mediano,1,0
140000.0,chalet,84.0,3,2,pozuelo del rey,40.3665441,-3.3206352,good,1667.0,0,0,chalet,pozuelo del rey,alto,1,0
145000.0,chalet,97.0,2,2,navalagamella,40.4665147,-4.1222221,good,1495.0,0,0,chalet,navalagamella,alto,1,0
168000.0,chalet,111.0,3,1,cabanillas de la sierra,40.8378274,-3.6454702,good,1514.0,0,0,chalet,cabanillas de la sierra,alto,1,0
379000.0,chalet,270.0,4,2,manzanares el real,40.7356294,-3.8609279,good,1404.0,1,1,chalet,manzanares el real,alto,1,0
390000.0,duplex,128.0,3,2,alcalá de henares,40.4833041,-3.3666758,good,3047.0,0,0,flat,casco histórico,bajo,1,0
280000.0,studio,85.0,0,2,madrid,40.4279749,-3.6538977,good,3294.0,0,0,flat,ventas,bajo,1,0
330000.0,flat,103.0,3,2,madrid,40.3749759,-3.7273895,good,3204.0,1,1,flat,abrantes,intermedio,1,1
515000.0,chalet,180.0,3,3,galapagar,40.5961816,-3.9895641,good,2861.0,1,1,chalet,la navata,alto,1,0
330000.0,flat,70.0,3,1,madrid,40.4212326,-3.6759518,good,4714.0,0,0,flat,goya,st,0,0
480000.0,chalet,286.0,5,3,torres de la alameda,40.4023152,-3.3665011,good,1678.0,1,1,chalet,torres de la alameda,alto,1,0
180000.0,flat,65.0,2,1,móstoles,40.3209974,-3.8676384,good,2769.0,0,0,flat,centro,intermedio,1,1
219000.0,chalet,230.0,6,2,lozoya,40.9511441,-3.7929059,good,952.0,0,0,chalet,lozoya,alto,1,0
184000.0,chalet,194.0,3,2,robledo de chavela,40.4928056,-4.2407572,good,948.0,1,1,chalet,robledo de chavela,alto,1,0
349900.0,flat,115.0,3,2,valdemoro,40.19642,-3.67297,newdevelopment,3043.0,1,1,flat,zona estación,bajo,1,1
384900.0,duplex,86.0,0,2,madrid,40.4236098,-3.6664544,good,4476.0,0,0,flat,fuente del berro,bajo,1,1
395000.0,chalet,275.0,5,2,el berrueco,40.88337,-3.5864133,good,1436.0,1,1,chalet,el berrueco,alto,1,0
315000.0,flat,140.0,4,2,alcalá de henares,40.4855474,-3.3564069,good,2250.0,1,1,flat,juan de austria,mediano,1,1
520000.0,duplex,200.0,3,2,majadahonda,40.4741896,-3.8697293,good,2600.0,0,0,flat,casco antiguo,intermedio,1,1
140000.0,flat,60.0,3,1,madrid,40.4286412,-3.6170011,good,2333.0,0,0,flat,hellín,intermedio,1,0
210000.0,flat,60.0,1,1,soto del real,40.750408,-3.7889731,good,3500.0,0,0,flat,soto del real,intermedio,1,1
460000.0,chalet,90.0,2,2,ciudalcampo,40.6221079,-3.5920731,good,5111.0,0,0,chalet,ciudalcampo,alto,1,0
169000.0,flat,86.0,3,1,madrid,40.3930871,-3.7451095,renew,1965.0,0,0,flat,aluche,intermedio,1,0
299000.0,duplex,63.0,2,2,madrid,40.4588519,-3.7009329,good,4746.0,0,0,flat,cuzco-castillejos,flat,0,1
224000.0,chalet,220.0,5,3,arganda,40.2998761,-3.4390015,good,1018.0,1,1,chalet,centro,alto,1,0
380000.0,chalet,185.0,4,3,collado villalba,40.6298104,-4.0152957,good,2054.0,0,0,chalet,carlos ruiz,alto,1,0
235000.0,penthouse,65.0,2,1,madrid,40.3645231,-3.7612537,good,3615.0,0,0,flat,pau de carabanchel,intermedio,1,1
340000.0,chalet,135.0,3,2,soto del real,40.7557351,-3.784638,good,2519.0,1,1,chalet,soto del real,alto,1,0
231000.0,flat,115.0,2,1,alcalá de henares,40.5088743,-3.3930597,good,2009.0,1,1,flat,las sedas - el olivar,bajo,1,1
233310.0,flat,60.0,1,1,madrid,40.4391181,-3.6115027,newdevelopment,3889.0,1,1,flat,canillejas,bajo,1,1
426000.0,flat,156.0,4,3,madrid,40.4441032,-3.5816464,good,2731.0,1,1,flat,rejas,intermedio,1,1
164900.0,penthouse,73.0,2,1,galapagar,40.5789586,-4.0034712,good,2259.0,0,0,flat,casa amarilla,intermedio,1,1
112500.0,flat,35.0,1,1,humanes de madrid,40.2541625,-3.8284905,good,3214.0,0,0,flat,humanes de madrid,intermedio,1,1
187000.0,flat,108.0,3,1,madrid,40.3751388,-3.7588741,good,1731.0,0,0,flat,buena vista,intermedio,0,0
280000.0,flat,100.0,3,2,madrid,40.4241723,-3.610067,good,2800.0,0,0,flat,rosas,intermedio,1,1
588000.0,chalet,256.0,6,3,el escorial,40.5828326,-4.1295276,renew,2297.0,0,0,chalet,centro,alto,1,0
217623.0,flat,77.0,2,1,paracuellos de jarama,40.506584,-3.5283402,good,2826.0,0,0,flat,casco urbano,intermedio,1,1
165808.0,flat,54.0,1,1,paracuellos de jarama,40.5051253,-3.528297,good,3071.0,0,0,flat,casco urbano,intermedio,1,1
125000.0,flat,38.0,1,1,madrid,40.4290077,-3.6153269,good,3289.0,0,0,flat,amposta,intermedio,1,1
150000.0,chalet,178.0,3,3,cadalso de los vidrios,40.3015944,-4.4426499,good,843.0,1,1,chalet,cadalso de los vidrios,alto,1,0
150000.0,chalet,210.0,3,3,cadalso de los vidrios,40.3015944,-4.4426499,good,714.0,1,1,chalet,cadalso de los vidrios,alto,1,0
338000.0,chalet,220.0,5,3,collado villalba,40.6236076,-4.0196567,good,1536.0,1,1,chalet,parque de la coruña - las suertes,alto,1,0
400000.0,flat,124.0,2,1,san lorenzo de el escorial,40.5924077,-4.1460794,renew,3226.0,0,0,flat,centro - casco histórico,flat,1,0
107000.0,studio,34.0,0,1,madrid,40.3861095,-3.7312721,good,3147.0,0,0,flat,puerta bonita,bajo,0,0
335000.0,chalet,150.0,3,2,los molinos,40.7288745,-4.0810925,good,2233.0,1,1,chalet,los molinos,alto,1,0
169000.0,flat,82.0,3,1,fuenlabrada,40.2850799,-3.7832204,renew,2061.0,0,0,flat,la avanzada - la cueva,intermedio,1,1
354262.0,studio,79.0,0,2,madrid,40.4733894,-3.6752636,good,4484.0,0,0,flat,castilla,flat,1,0
442327.0,studio,91.0,0,2,madrid,40.4737941,-3.6744282,good,4861.0,0,0,flat,castilla,flat,1,0
369000.0,flat,130.0,4,2,rivas-vaciamadrid,40.3556278,-3.5187533,good,2838.0,1,1,flat,rivas centro,intermedio,1,1
149900.0,flat,57.0,3,1,madrid,40.390744,-3.6640695,renew,2630.0,0,0,flat,palomeras bajas,intermedio,1,0
389000.0,flat,100.0,3,2,madrid,40.4236282,-3.6298459,good,3890.0,0,0,flat,pueblo nuevo,mediano,1,1
59000.0,flat,87.0,1,1,aldea del fresno,40.3237015,-4.2015252,renew,678.0,0,0,flat,aldea del fresno,intermedio,1,0
588000.0,chalet,256.0,6,3,el escorial,40.5828326,-4.1295276,renew,2297.0,0,0,chalet,centro,alto,1,0
190000.0,flat,32.0,1,1,madrid,40.4218458,-3.6975074,good,5938.0,0,0,flat,chueca-justicia,bajo,0,0
54000.0,flat,92.0,2,1,cadalso de los vidrios,40.300092,-4.4401767,renew,587.0,0,0,flat,cadalso de los vidrios,flat,1,0
225000.0,flat,41.0,1,1,madrid,40.4113981,-3.6972088,good,5488.0,0,0,flat,lavapiés-embajadores,mediano,1,0
200000.0,flat,38.0,1,1,madrid,40.4663948,-3.7016143,good,5263.0,0,0,flat,valdeacederas,bajo,1,1
370000.0,flat,80.0,2,2,madrid,40.4010177,-3.7031289,good,4625.0,1,1,flat,acacias,intermedio,0,1
400900.0,flat,115.0,3,2,madrid,40.3609437,-3.5895402,newdevelopment,3486.0,1,1,flat,ensanche de vallecas - la gavia,intermedio,1,1
589900.0,flat,120.0,3,2,madrid,40.3609437,-3.5895402,newdevelopment,4916.0,1,1,flat,ensanche de vallecas - la gavia,mediano,1,1
409900.0,flat,115.0,3,2,madrid,40.3609437,-3.5895402,newdevelopment,3564.0,1,1,flat,ensanche de vallecas - la gavia,intermedio,1,1
200000.0,flat,175.0,5,1,zarzalejo,40.5475701,-4.1827128,renew,1143.0,0,0,flat,zarzalejo,intermedio,1,0
120000.0,flat,67.0,1,1,madrid,40.3923337,-3.6691395,good,1791.0,0,0,flat,san diego,bajo,1,0
185000.0,flat,150.0,4,2,aranjuez,40.0290878,-3.6013808,renew,1233.0,0,0,flat,centro,intermedio,1,1
242000.0,flat,71.0,2,1,fuenlabrada,40.2926294,-3.8074532,newdevelopment,3408.0,1,1,flat,el naranjo,mediano,1,1
227000.0,flat,61.0,2,1,fuenlabrada,40.2926294,-3.8074532,newdevelopment,3721.0,1,1,flat,el naranjo,intermedio,1,1
338625.0,flat,62.0,1,1,madrid,40.4230816,-3.7177996,renew,5462.0,0,0,flat,argüelles,intermedio,0,1
139000.0,flat,48.0,1,1,pinto,40.2446033,-3.7037424,good,2896.0,0,0,flat,centro - ayuntamiento,bajo,1,1
385000.0,chalet,204.0,4,3,cubas de la sagra,40.195922,-3.8434127,newdevelopment,1887.0,1,1,chalet,cubas de la sagra,alto,1,0
415000.0,flat,129.0,3,2,san sebastián de los reyes,40.5512351,-3.6340781,good,3217.0,1,0,flat,sta. bárbara-la zaporra,intermedio,1,1
290000.0,flat,77.0,3,1,madrid,40.4620057,-3.7030379,good,3766.0,0,0,flat,berruguete,intermedio,1,1
89000.0,flat,50.0,2,1,madrid,40.3912042,-3.6475223,renew,1780.0,0,0,flat,portazgo,intermedio,1,0
389000.0,chalet,212.0,3,3,villalbilla,40.4395572,-3.3658256,good,1835.0,1,1,chalet,villalbilla,alto,1,0
389000.0,chalet,212.0,3,3,villalbilla,40.4401153,-3.36458,good,1835.0,1,1,chalet,villalbilla,alto,1,0
249900.0,flat,192.0,5,2,pinto,40.2447637,-3.6961728,renew,1302.0,0,0,flat,parque europa - los pitufos,intermedio,0,0
235000.0,flat,85.0,2,1,madrid,40.3666908,-3.7587902,good,2765.0,0,0,flat,buena vista,intermedio,1,1
209900.0,flat,106.0,3,2,el molar,40.7304438,-3.5839942,good,1980.0,0,0,flat,el molar,intermedio,1,0
99000.0,flat,54.0,3,1,madrid,40.4030755,-3.744967,renew,1833.0,0,0,flat,los cármenes,intermedio,1,0
165000.0,flat,70.0,2,1,moralzarzal,40.6759669,-3.972596,good,2357.0,0,0,flat,zona colegios,intermedio,1,0
334000.0,flat,122.0,2,2,san lorenzo de el escorial,40.5922906,-4.1462672,good,2738.0,0,0,flat,centro - casco histórico,intermedio,1,0
156000.0,chalet,155.0,3,1,pelayos de la presa,40.3570388,-4.3362963,good,1006.0,1,1,chalet,pelayos de la presa,alto,1,0
240000.0,flat,159.0,3,1,colmenar viejo,40.660158,-3.7667914,renew,1509.0,0,0,flat,centro,intermedio,1,0
300000.0,chalet,89.0,1,1,pozuelo de alarcón,40.434713,-3.8176268,good,3371.0,0,0,chalet,zona pueblo,alto,1,0
208000.0,flat,62.0,2,1,san lorenzo de el escorial,40.5959598,-4.1456996,good,3355.0,1,1,flat,abantos - carmelitas,bajo,1,1
259000.0,chalet,200.0,3,3,meco,40.5516353,-3.3270307,good,1295.0,0,0,chalet,meco,alto,1,0
350000.0,penthouse,61.0,0,1,madrid,40.4157337,-3.708202,good,5738.0,0,0,flat,sol,intermedio,1,1
186000.0,flat,54.0,1,1,madrid,40.4082774,-3.7000724,renew,3444.0,0,0,flat,lavapiés-embajadores,bajo,1,0
380000.0,chalet,185.0,5,3,collado villalba,40.632294,-4.0140803,good,2054.0,0,0,chalet,carlos ruiz,alto,1,0
139000.0,flat,68.0,3,1,getafe,40.3178087,-3.7219905,good,2044.0,0,0,flat,universidad,intermedio,1,0
500000.0,flat,75.0,2,1,madrid,40.4397957,-3.6722757,good,6667.0,0,0,flat,prosperidad,mediano,1,1
96000.0,chalet,96.0,3,1,campo real,40.3343055,-3.3886773,renew,1000.0,0,0,chalet,campo real,alto,1,0
138000.0,flat,121.0,3,1,madrid,40.3875412,-3.7069802,renew,1140.0,0,0,flat,moscardó,intermedio,1,0
102700.0,flat,51.0,2,1,getafe,40.3115192,-3.7296019,good,2014.0,0,0,flat,getafe centro,intermedio,0,0
127000.0,flat,60.0,2,1,madrid,40.4232908,-3.617679,renew,2117.0,0,0,flat,arcos,intermedio,1,0
121000.0,flat,116.0,3,1,collado villalba,40.6331671,-4.0036859,renew,1043.0,0,0,flat,villalba estación,intermedio,1,0
390700.0,flat,82.0,2,2,madrid,40.4372388,-3.6454184,newdevelopment,4765.0,1,1,flat,quintana,intermedio,1,1
322700.0,flat,66.0,1,1,madrid,40.4372388,-3.6454184,newdevelopment,4889.0,1,1,flat,quintana,bajo,1,1
121000.0,flat,94.0,3,1,madrid,40.4041853,-3.7236518,renew,1287.0,0,0,flat,san isidro,ss,1,0
240000.0,flat,87.0,3,1,madrid,40.4033315,-3.744018,good,2759.0,0,0,flat,lucero,intermedio,0,0
113000.0,flat,73.0,2,1,valdemoro,40.1925202,-3.6856878,renew,1548.0,0,0,flat,brezo,intermedio,1,0
465000.0,chalet,184.0,5,1,valdemorillo,40.5001745,-4.0676128,renew,2527.0,0,0,chalet,valdemorillo pueblo,alto,1,0
250000.0,chalet,153.0,5,2,navas del rey,40.3623452,-4.2751943,renew,1634.0,1,1,chalet,navas del rey,alto,1,0
255000.0,flat,95.0,4,2,getafe,40.3061742,-3.7312009,good,2684.0,0,0,flat,getafe centro,bajo,1,0
205000.0,flat,110.0,2,1,alcobendas,40.5436099,-3.6345566,good,1864.0,0,0,flat,alcobendas centro,bajo,1,0
429000.0,chalet,210.0,3,3,pedrezuela,40.7426988,-3.6055755,good,2043.0,1,1,chalet,pedrezuela,alto,1,0
112000.0,flat,63.0,2,1,madrid,40.3494407,-3.7116571,renew,1778.0,0,0,flat,villaverde alto,intermedio,1,0
122600.0,flat,58.0,2,1,madrid,40.493713,-3.6892305,renew,2114.0,0,0,flat,tres olivos - valverde,intermedio,1,0
111000.0,flat,79.0,3,1,parla,40.2411355,-3.7739326,renew,1405.0,0,0,flat,villayuventus-renfe,bajo,1,0
108000.0,flat,58.0,1,1,madrid,40.3554819,-3.6924937,renew,1862.0,0,0,flat,los rosales,intermedio,1,0
407958.0,flat,96.0,4,1,madrid,40.4385769,-3.6649488,good,4250.0,0,0,flat,guindalera,bajo,1,1
207000.0,flat,105.0,3,1,colmenar viejo,40.6546903,-3.7664075,good,1971.0,0,0,flat,el olivar - la magdalena,intermedio,1,0
185000.0,duplex,126.0,3,3,serranillos del valle,40.2016899,-3.8706052,good,1468.0,1,1,flat,serranillos del valle,intermedio,1,0
108000.0,flat,55.0,1,1,madrid,40.3806838,-3.6996163,renew,1964.0,0,0,flat,almendrales,intermedio,1,0
105000.0,flat,63.0,2,1,ciempozuelos,40.154869,-3.6198641,renew,1667.0,0,0,flat,casco antiguo sur,intermedio,1,0
115000.0,flat,100.0,3,1,alameda del valle,40.9187804,-3.8443076,renew,1150.0,0,0,flat,alameda del valle,intermedio,1,0
114000.0,flat,71.0,2,1,madrid,40.3521851,-3.678448,renew,1606.0,0,0,flat,butarque,intermedio,1,0
135000.0,flat,131.0,2,1,alameda del valle,40.9207257,-3.8449834,renew,1031.0,0,0,flat,alameda del valle,bajo,1,1
102000.0,flat,70.0,2,1,madrid,40.3473135,-3.7075564,renew,1457.0,0,0,flat,villaverde alto,bajo,1,0
99000.0,flat,69.0,2,1,mejorada del campo,40.397646,-3.4908236,renew,1435.0,0,0,flat,mejorada del campo,intermedio,1,0
122500.0,flat,37.0,1,1,fuenlabrada,40.2801756,-3.7972677,renew,3311.0,1,1,flat,centro,bajo,1,1
94000.0,flat,56.0,2,1,madrid,40.4269914,-3.6197546,renew,1679.0,0,0,flat,amposta,intermedio,1,0
425000.0,penthouse,148.0,3,2,alcalá de henares,40.482257,-3.3915379,good,2872.0,1,1,flat,la garena,intermedio,1,1
230000.0,flat,88.0,3,1,alcobendas,40.5448385,-3.6375998,good,2614.0,0,0,flat,alcobendas centro,intermedio,1,0
290000.0,duplex,110.0,1,1,madrid,40.4439375,-3.5768782,good,2636.0,1,1,flat,rejas,intermedio,1,1
379900.0,chalet,200.0,4,3,griñón,40.2093288,-3.8358406,good,1900.0,0,0,chalet,griñón,alto,1,0
140000.0,flat,75.0,1,1,getafe,40.3102717,-3.7304754,good,1867.0,0,0,flat,getafe centro,bajo,1,0
481385.0,flat,132.0,4,2,getafe,40.32136,-3.73514,newdevelopment,3647.0,1,1,flat,el bercial,intermedio,1,1
472385.0,flat,132.0,4,2,getafe,40.32136,-3.73514,newdevelopment,3579.0,1,1,flat,el bercial,intermedio,1,1
199500.0,flat,74.0,3,1,madrid,40.3963867,-3.6577489,good,2696.0,0,0,flat,numancia,intermedio,1,1
155000.0,penthouse,60.0,1,1,el molar,40.7314174,-3.5856148,good,2583.0,1,1,flat,el molar,intermedio,1,1
281000.0,flat,137.0,3,2,madrid,40.3556644,-3.6814069,good,2051.0,1,1,flat,butarque,intermedio,1,1
316024.0,chalet,130.0,3,2,cerceda,40.6951304,-3.9254377,newdevelopment,2431.0,1,1,chalet,cerceda,alto,1,0
301024.0,chalet,130.0,3,2,cerceda,40.6951304,-3.9254377,newdevelopment,2316.0,1,1,chalet,cerceda,alto,1,0
125000.0,countryhouse,188.0,1,1,nuevo baztan,40.3636169,-3.2432639,good,665.0,0,0,countryhouse,nuevo baztan,muy alto,1,0
185000.0,flat,60.0,3,1,madrid,40.462,-3.6463274,good,3083.0,0,0,flat,canillas,intermedio,1,1
235500.0,chalet,192.0,2,1,san martín de la vega,40.2064623,-3.5730404,good,1227.0,1,1,chalet,san martín de la vega,alto,1,0
368245.0,chalet,111.0,3,2,fuente el saz de jarama,40.6340876,-3.5160271,good,3318.0,1,1,chalet,fuente el saz de jarama,alto,1,0
330000.0,flat,83.0,3,1,madrid,40.43372,-3.6426303,good,3976.0,0,0,flat,pueblo nuevo,intermedio,1,1
195000.0,flat,152.0,1,1,san lorenzo de el escorial,40.6030666,-4.1299,good,1283.0,1,1,flat,zaburdón - monte escorial,bajo,1,1
